Booking ID,Customer ID,Age,Gender,Destination,Travel Mode,Package Type,Booking Date,Travel Start Date,Travel End Date,Number of Travelers,Cost per Person,Total Cost,Discount,Net Amount,Booking Source,Payment Method,Feedback Score
BK_10676,CUST_5845,29,Female,Sydney,Train,Budget,2024-10-03,2024-11-30,2024-12-14,1,4363.12,4363.12,164.86,4198.26,In-Office,Bank Transfer,2
BK_10677,CUST_2027,21,Female,Rome,Cruise,Standard,2023-11-13,2023-11-28,2023-12-02,6,1115.2,6691.2,1052.4,5638.8,App,PayPal,2
BK_10678,CUST_2177,40,Female,Rome,Train,Standard,2023-04-14,2023-04-25,2023-05-06,1,3353.31,3353.31,534.24,2819.07,Website,PayPal,4
BK_10679,CUST_1708,45,Male,Sydney,Flight,Premium,2024-05-26,2024-06-20,2024-07-04,6,1793.29,10759.74,221.19,10538.55,App,Credit Card,4
BK_10680,CUST_4575,75,Male,Cairo,Flight,Premium,2024-08-20,2024-09-25,2024-10-01,4,3178.07,12712.28,1932.09,10780.19,App,Credit Card,2
BK_10681,CUST_3434,44,Male,Rome,Train,Budget,2025-05-17,2025-06-09,2025-06-17,3,2297.1,6891.3,186.65,6704.65,App,PayPal,2
BK_10682,CUST_5226,19,Male,New York,Flight,Luxury,2022-08-28,2022-09-14,2022-09-20,1,3893.41,3893.41,706.0,3187.41,In-Office,Debit Card,1
BK_10683,CUST_2990,36,Female,Sydney,Cruise,Premium,2025-03-31,2025-05-16,2025-05-30,3,3699.54,11098.62,1490.06,9608.56,Phone,Credit Card,4
BK_10684,CUST_1859,72,Female,Bangkok,Flight,Premium,2023-07-18,2023-09-03,2023-09-18,2,3892.02,7784.04,592.63,7191.41,Phone,Credit Card,1
BK_10685,CUST_2028,52,Female,Sydney,Flight,Luxury,2023-05-04,2023-06-03,2023-06-18,2,899.08,1798.16,290.8,1507.36,Website,Debit Card,3
BK_10686,CUST_1777,62,Female,Paris,Train,Premium,2023-12-05,2023-12-16,2023-12-21,6,2675.43,16052.58,2381.7,13670.88,App,Credit Card,1
BK_10687,CUST_3255,31,Male,Sydney,Train,Luxury,2023-06-02,2023-06-29,2023-07-06,2,2067.34,4134.68,256.31,3878.37,In-Office,Bank Transfer,4
BK_10688,CUST_2129,42,Female,Auckland,Train,Luxury,2022-08-20,2022-10-08,2022-10-16,6,2899.78,17398.68,868.95,16529.73,In-Office,Debit Card,5
BK_10689,CUST_1740,21,Female,Bangkok,Cruise,Budget,2022-09-10,2022-10-18,2022-10-26,1,2042.63,2042.63,329.11,1713.52,App,PayPal,2
BK_10690,CUST_4810,23,Male,Sydney,Bus,Premium,2023-05-03,2023-06-28,2023-07-10,4,1824.23,7296.92,1032.62,6264.3,App,Debit Card,3
BK_10691,CUST_1307,39,Female,Sydney,Bus,Luxury,2022-10-30,2022-12-18,2022-12-24,2,2981.69,5963.38,97.58,5865.8,Website,PayPal,4
BK_10692,CUST_3715,61,Female,Auckland,Flight,Luxury,2023-04-30,2023-06-18,2023-06-21,6,1271.07,7626.42,1360.96,6265.46,In-Office,Credit Card,4
BK_10693,CUST_5905,18,Male,Bangkok,Train,Budget,2023-09-23,2023-10-15,2023-10-30,3,766.9,2300.7,294.42,2006.28,App,Bank Transfer,2
BK_10694,CUST_4616,42,Female,Auckland,Flight,Premium,2025-05-24,2025-06-28,2025-07-06,2,4180.19,8360.38,1189.43,7170.95,App,PayPal,4
BK_10695,CUST_1770,21,Male,Dubai,Flight,Luxury,2024-03-05,2024-04-22,2024-05-06,6,4563.7,27382.2,4281.85,23100.35,Phone,Credit Card,4
BK_10696,CUST_1419,27,Male,Bangkok,Cruise,Luxury,2024-10-12,2024-11-14,2024-11-19,5,1314.95,6574.75,599.73,5975.02,In-Office,Bank Transfer,5
BK_10697,CUST_1151,22,Female,New York,Train,Standard,2023-02-19,2023-04-10,2023-04-17,2,4359.56,8719.12,1405.1,7314.02,In-Office,Debit Card,1
BK_10698,CUST_1632,25,Female,Auckland,Cruise,Premium,2022-09-28,2022-11-22,2022-12-02,5,2472.59,12362.95,1762.93,10600.02,Phone,Debit Card,5
BK_10699,CUST_5844,73,Female,Sydney,Bus,Budget,2022-12-08,2023-01-01,2023-01-12,3,943.28,2829.84,513.17,2316.67,In-Office,Bank Transfer,3
BK_10700,CUST_1858,51,Female,Bangkok,Train,Standard,2023-12-29,2024-02-26,2024-03-04,4,4608.25,18433.0,1437.86,16995.14,In-Office,Bank Transfer,5
BK_10701,CUST_3211,39,Female,Bangkok,Cruise,Premium,2023-09-07,2023-09-27,2023-10-12,4,2244.07,8976.28,1473.21,7503.07,App,PayPal,3
BK_10702,CUST_2966,33,Female,Cairo,Train,Premium,2025-05-11,2025-06-28,2025-07-03,3,3329.2,9987.6,327.51,9660.09,App,PayPal,4
BK_10703,CUST_5620,64,Female,Sydney,Flight,Luxury,2023-12-02,2024-01-02,2024-01-15,6,2720.42,16322.52,920.97,15401.55,Website,Debit Card,2
BK_10704,CUST_4892,37,Female,Tokyo,Cruise,Standard,2024-06-10,2024-07-06,2024-07-09,5,2314.22,11571.1,151.22,11419.88,In-Office,PayPal,1
BK_10705,CUST_3559,74,Female,Rome,Bus,Budget,2024-12-16,2025-01-22,2025-02-02,2,2080.69,4161.38,24.63,4136.75,Website,Credit Card,5
BK_10706,CUST_3665,63,Male,Tokyo,Cruise,Budget,2025-05-02,2025-06-12,2025-06-18,2,3905.06,7810.12,791.03,7019.09,App,PayPal,4
BK_10707,CUST_2431,74,Male,Tokyo,Bus,Standard,2024-10-10,2024-10-31,2024-11-05,2,2042.2,4084.4,553.33,3531.07,Website,Credit Card,2
BK_10708,CUST_3780,36,Male,New York,Bus,Luxury,2024-12-24,2025-01-16,2025-01-22,6,1701.38,10208.28,830.24,9378.04,App,Bank Transfer,5
BK_10709,CUST_4593,38,Male,Dubai,Cruise,Premium,2022-10-22,2022-11-23,2022-11-26,4,4205.71,16822.84,271.63,16551.21,In-Office,Credit Card,4
BK_10710,CUST_4264,66,Male,Rome,Flight,Premium,2022-11-03,2022-12-22,2022-12-28,1,3023.72,3023.72,200.25,2823.47,Phone,Debit Card,3
BK_10711,CUST_4321,34,Female,Dubai,Cruise,Premium,2023-06-22,2023-07-27,2023-08-06,4,4729.79,18919.16,2141.46,16777.7,App,PayPal,2
BK_10712,CUST_5241,38,Female,Sydney,Train,Budget,2025-03-14,2025-03-24,2025-04-06,2,2616.23,5232.46,491.77,4740.69,In-Office,Debit Card,2
BK_10713,CUST_2168,70,Male,Paris,Bus,Premium,2023-08-16,2023-10-09,2023-10-13,4,1969.98,7879.92,367.05,7512.87,In-Office,PayPal,3
BK_10714,CUST_5492,65,Female,Sydney,Train,Premium,2024-06-23,2024-07-09,2024-07-19,6,2359.87,14159.22,409.15,13750.07,Website,PayPal,1
BK_10715,CUST_4184,50,Female,Dubai,Cruise,Luxury,2024-11-15,2024-12-18,2024-12-23,4,4748.86,18995.44,2406.98,16588.46,Website,PayPal,3
BK_10716,CUST_4641,74,Male,Paris,Cruise,Budget,2022-10-20,2022-11-27,2022-12-05,6,3726.52,22359.12,508.3,21850.82,Phone,Credit Card,4
BK_10717,CUST_4317,51,Male,Cairo,Flight,Budget,2025-01-06,2025-01-29,2025-02-04,1,3659.57,3659.57,358.56,3301.01,App,Debit Card,1
BK_10718,CUST_2003,21,Male,Sydney,Cruise,Budget,2022-11-07,2022-11-21,2022-11-25,6,2123.73,12742.38,2453.95,10288.43,In-Office,Credit Card,2
BK_10719,CUST_2204,30,Female,Paris,Flight,Luxury,2023-05-02,2023-05-26,2023-06-04,1,3574.75,3574.75,300.14,3274.61,In-Office,Credit Card,4
BK_10720,CUST_5791,64,Male,Dubai,Flight,Luxury,2023-11-17,2023-12-25,2023-12-28,5,1824.22,9121.1,835.99,8285.11,App,Bank Transfer,3
BK_10721,CUST_5999,36,Female,Sydney,Train,Premium,2022-09-26,2022-11-08,2022-11-13,5,4976.04,24880.2,4832.63,20047.57,Phone,Debit Card,2
BK_10722,CUST_1441,62,Female,Dubai,Bus,Standard,2024-05-08,2024-05-19,2024-05-25,1,1964.73,1964.73,386.92,1577.81,In-Office,Credit Card,2
BK_10723,CUST_3024,22,Male,New York,Cruise,Standard,2024-07-02,2024-08-22,2024-09-06,3,2277.31,6831.93,572.02,6259.91,Website,Credit Card,1
BK_10724,CUST_1752,36,Female,Sydney,Cruise,Standard,2024-04-13,2024-05-09,2024-05-20,2,3976.09,7952.18,870.94,7081.24,In-Office,PayPal,4
BK_10725,CUST_1145,53,Female,Dubai,Train,Luxury,2024-12-18,2025-02-10,2025-02-22,3,3569.69,10709.07,1472.53,9236.54,Website,PayPal,2
BK_10726,CUST_5417,52,Female,Dubai,Train,Budget,2022-10-17,2022-10-28,2022-11-03,5,3317.33,16586.65,2339.97,14246.68,App,Bank Transfer,2
BK_10727,CUST_3696,54,Female,Rome,Train,Luxury,2024-07-25,2024-09-01,2024-09-11,4,3633.2,14532.8,2706.05,11826.75,App,Debit Card,4
BK_10728,CUST_3490,73,Female,Bangkok,Cruise,Luxury,2023-10-24,2023-11-13,2023-11-22,6,2120.62,12723.72,141.02,12582.7,App,PayPal,1
BK_10729,CUST_1793,64,Female,Sydney,Bus,Premium,2024-08-11,2024-09-07,2024-09-16,4,4219.67,16878.68,2038.42,14840.26,Website,Bank Transfer,2
BK_10730,CUST_3506,61,Female,Tokyo,Train,Standard,2024-05-24,2024-07-17,2024-07-20,5,504.36,2521.8,298.04,2223.76,Phone,PayPal,1
BK_10731,CUST_1938,21,Female,Dubai,Bus,Premium,2024-04-08,2024-04-20,2024-05-01,1,3328.36,3328.36,356.72,2971.64,Website,PayPal,4
BK_10732,CUST_3643,68,Male,Dubai,Flight,Luxury,2024-10-19,2024-12-09,2024-12-13,1,1227.08,1227.08,192.69,1034.39,Phone,Debit Card,5
BK_10733,CUST_5051,68,Male,Dubai,Flight,Luxury,2022-06-17,2022-07-15,2022-07-30,1,601.68,601.68,76.93,524.75,Website,Debit Card,2
BK_10734,CUST_3575,50,Female,Tokyo,Cruise,Luxury,2023-01-23,2023-02-03,2023-02-11,1,1938.67,1938.67,140.61,1798.06,App,Bank Transfer,2
BK_10735,CUST_4782,75,Male,Sydney,Bus,Luxury,2022-10-23,2022-11-27,2022-12-11,5,750.9,3754.5,317.11,3437.39,In-Office,Bank Transfer,1
BK_10736,CUST_3437,75,Male,Bangkok,Bus,Premium,2022-07-12,2022-08-29,2022-09-01,6,3489.28,20935.68,4073.92,16861.76,App,PayPal,1
BK_10737,CUST_1782,43,Female,Rome,Cruise,Premium,2023-07-10,2023-07-20,2023-07-23,5,2141.85,10709.25,398.56,10310.69,In-Office,Debit Card,2
BK_10738,CUST_4592,55,Male,Dubai,Bus,Premium,2025-02-24,2025-03-13,2025-03-24,6,1807.61,10845.66,1775.35,9070.31,App,Debit Card,1
BK_10739,CUST_1531,61,Female,Paris,Bus,Standard,2022-09-14,2022-11-11,2022-11-23,6,557.98,3347.88,49.53,3298.35,In-Office,Debit Card,1
BK_10740,CUST_1979,64,Male,Dubai,Cruise,Premium,2024-12-05,2025-01-31,2025-02-08,3,3522.73,10568.19,1090.71,9477.48,Phone,Bank Transfer,2
BK_10741,CUST_5881,49,Male,Tokyo,Train,Luxury,2024-10-23,2024-11-15,2024-11-22,5,2276.77,11383.85,2140.27,9243.58,App,PayPal,3
BK_10742,CUST_4727,60,Female,Cairo,Cruise,Premium,2023-12-20,2024-01-20,2024-01-25,6,4400.07,26400.42,3874.22,22526.2,Phone,Bank Transfer,1
BK_10743,CUST_5583,35,Male,Tokyo,Train,Premium,2023-05-10,2023-06-27,2023-07-05,6,4330.02,25980.12,2710.22,23269.9,App,Bank Transfer,3
BK_10744,CUST_3713,45,Female,Tokyo,Flight,Standard,2024-07-29,2024-09-24,2024-10-03,2,2509.86,5019.72,785.63,4234.09,Website,Debit Card,3
BK_10745,CUST_3764,52,Female,Sydney,Train,Premium,2023-03-19,2023-04-22,2023-05-01,4,4832.89,19331.56,322.11,19009.45,App,PayPal,5
BK_10746,CUST_2658,49,Male,Cairo,Flight,Budget,2023-04-18,2023-04-29,2023-05-03,2,895.94,1791.88,270.83,1521.05,Website,Bank Transfer,3
BK_10747,CUST_4254,44,Female,Sydney,Flight,Budget,2023-02-28,2023-04-09,2023-04-24,5,3888.54,19442.7,1627.28,17815.42,Website,Bank Transfer,2
BK_10748,CUST_2485,74,Female,Rome,Flight,Budget,2023-08-15,2023-10-01,2023-10-09,1,768.31,768.31,77.37,690.94,In-Office,Credit Card,5
BK_10749,CUST_4389,71,Male,Bangkok,Bus,Luxury,2022-08-09,2022-08-25,2022-09-03,6,2272.54,13635.24,2600.45,11034.79,In-Office,Debit Card,4
BK_10750,CUST_4814,46,Female,Cairo,Cruise,Premium,2024-08-12,2024-10-09,2024-10-13,1,2661.36,2661.36,529.95,2131.41,Website,Debit Card,1
BK_10751,CUST_5304,39,Female,Rome,Flight,Budget,2024-06-13,2024-06-30,2024-07-08,3,1358.13,4074.39,435.16,3639.23,Phone,Bank Transfer,3
BK_10752,CUST_3116,44,Male,Cairo,Flight,Premium,2025-03-20,2025-04-12,2025-04-17,6,3582.11,21492.66,3706.64,17786.02,Phone,PayPal,1
BK_10753,CUST_5209,57,Male,Bangkok,Train,Luxury,2024-11-26,2024-12-15,2024-12-22,1,3779.72,3779.72,724.31,3055.41,App,Credit Card,5
BK_10754,CUST_5539,40,Female,New York,Train,Budget,2022-06-26,2022-08-10,2022-08-22,4,4186.72,16746.88,89.55,16657.33,Website,Bank Transfer,2
BK_10755,CUST_5317,59,Male,Tokyo,Bus,Luxury,2023-02-17,2023-03-15,2023-03-25,1,3990.8,3990.8,516.46,3474.34,Website,Debit Card,4
BK_10756,CUST_2565,32,Male,Paris,Cruise,Premium,2023-04-21,2023-05-06,2023-05-19,5,1152.54,5762.7,18.71,5743.99,Phone,Credit Card,4
BK_10757,CUST_1431,34,Female,Rome,Bus,Luxury,2024-09-15,2024-10-28,2024-11-08,1,4393.81,4393.81,18.61,4375.2,App,PayPal,1
BK_10758,CUST_4346,56,Male,Dubai,Flight,Standard,2024-05-05,2024-05-15,2024-05-21,4,512.03,2048.12,62.33,1985.79,App,Credit Card,5
BK_10759,CUST_2961,40,Female,Auckland,Cruise,Budget,2023-05-20,2023-07-08,2023-07-23,1,2828.2,2828.2,279.37,2548.83,In-Office,Credit Card,1
BK_10760,CUST_4926,71,Male,New York,Train,Budget,2024-07-25,2024-08-08,2024-08-16,6,2178.7,13072.2,2612.7,10459.5,In-Office,Credit Card,5
BK_10761,CUST_4690,26,Female,Sydney,Bus,Budget,2024-01-07,2024-02-04,2024-02-07,3,2376.1,7128.3,383.0,6745.3,In-Office,Debit Card,4
BK_10762,CUST_3145,36,Female,Paris,Cruise,Standard,2024-07-16,2024-08-11,2024-08-15,3,4913.53,14740.59,2017.4,12723.19,Website,Debit Card,2
BK_10763,CUST_5105,73,Male,Bangkok,Train,Standard,2025-04-11,2025-04-30,2025-05-13,6,978.85,5873.1,982.71,4890.39,Website,PayPal,1
BK_10764,CUST_2498,39,Male,Rome,Bus,Premium,2023-12-12,2024-02-07,2024-02-22,3,2224.7,6674.1,120.52,6553.58,Website,Credit Card,3
BK_10765,CUST_4348,27,Female,Cairo,Bus,Premium,2024-03-02,2024-04-18,2024-04-23,1,1698.9,1698.9,228.02,1470.88,Website,Credit Card,2
BK_10766,CUST_4782,73,Male,Cairo,Train,Standard,2023-12-04,2024-01-01,2024-01-07,2,4453.44,8906.88,467.39,8439.49,Website,Debit Card,2
BK_10767,CUST_4734,63,Female,Sydney,Train,Budget,2024-01-30,2024-02-14,2024-02-20,6,2548.03,15288.18,1566.74,13721.44,App,Bank Transfer,1
BK_10768,CUST_4621,51,Female,Rome,Cruise,Standard,2024-09-12,2024-11-05,2024-11-18,5,4109.52,20547.6,2050.59,18497.01,In-Office,Credit Card,1
BK_10769,CUST_1004,38,Female,Sydney,Bus,Standard,2024-08-27,2024-09-16,2024-09-20,1,3096.83,3096.83,70.89,3025.94,Website,PayPal,2
BK_10770,CUST_4697,71,Male,New York,Train,Premium,2022-12-22,2023-01-26,2023-02-03,5,686.01,3430.05,128.86,3301.19,App,PayPal,3
BK_10771,CUST_5590,69,Female,New York,Bus,Premium,2022-12-17,2023-02-06,2023-02-09,6,3468.85,20813.1,1561.14,19251.96,App,Bank Transfer,4
BK_10772,CUST_3684,44,Male,Tokyo,Train,Luxury,2023-10-04,2023-11-16,2023-11-23,3,2246.67,6740.01,1089.67,5650.34,App,PayPal,5
BK_10773,CUST_4163,33,Male,Rome,Flight,Premium,2023-02-11,2023-03-25,2023-04-09,2,1810.49,3620.98,280.6,3340.38,Phone,PayPal,2
BK_10774,CUST_3374,75,Female,Auckland,Train,Luxury,2024-06-10,2024-07-18,2024-07-23,4,1543.18,6172.72,316.19,5856.53,Website,Credit Card,3
BK_10775,CUST_1292,52,Female,New York,Flight,Budget,2023-10-31,2023-12-30,2024-01-08,6,2354.95,14129.7,185.01,13944.69,Phone,PayPal,5
BK_10776,CUST_2394,29,Female,Sydney,Flight,Premium,2022-10-20,2022-11-29,2022-12-10,6,816.21,4897.26,679.62,4217.64,App,Credit Card,5
BK_10777,CUST_1826,64,Male,Bangkok,Bus,Standard,2024-03-18,2024-04-18,2024-04-22,1,2467.6,2467.6,286.99,2180.61,Website,Debit Card,2
BK_10778,CUST_2660,52,Male,Bangkok,Train,Premium,2024-10-22,2024-11-05,2024-11-19,6,1077.65,6465.9,444.38,6021.52,App,Credit Card,5
BK_10779,CUST_2736,20,Male,New York,Bus,Premium,2025-04-05,2025-04-27,2025-05-10,2,1323.15,2646.3,234.15,2412.15,Website,PayPal,2
BK_10780,CUST_5340,32,Female,Sydney,Train,Budget,2023-08-28,2023-10-21,2023-10-24,6,2648.72,15892.32,447.78,15444.54,In-Office,PayPal,1
BK_10781,CUST_2162,34,Male,Tokyo,Train,Budget,2023-07-20,2023-09-05,2023-09-14,6,1049.86,6299.16,865.62,5433.54,Phone,PayPal,1
BK_10782,CUST_4630,64,Male,Cairo,Bus,Standard,2023-01-07,2023-02-25,2023-03-03,4,1420.66,5682.64,266.56,5416.08,Phone,Bank Transfer,1
BK_10783,CUST_1542,55,Male,Paris,Flight,Budget,2023-06-02,2023-07-15,2023-07-21,3,2895.14,8685.42,1368.68,7316.74,Website,Bank Transfer,2
BK_10784,CUST_4555,70,Male,Bangkok,Train,Standard,2023-05-17,2023-06-30,2023-07-08,1,2532.91,2532.91,44.38,2488.53,App,Credit Card,1
BK_10785,CUST_4380,32,Female,Auckland,Bus,Premium,2022-08-24,2022-09-22,2022-09-26,4,3887.95,15551.8,989.38,14562.42,In-Office,Debit Card,4
BK_10786,CUST_5247,67,Female,Dubai,Bus,Premium,2025-05-31,2025-06-29,2025-07-02,5,1532.04,7660.2,405.59,7254.61,Phone,Debit Card,5
BK_10787,CUST_3724,68,Female,New York,Train,Luxury,2023-08-25,2023-10-10,2023-10-23,3,4204.94,12614.82,1531.32,11083.5,Phone,PayPal,1
BK_10788,CUST_4530,41,Male,New York,Cruise,Luxury,2023-04-28,2023-05-09,2023-05-22,2,2714.08,5428.16,101.38,5326.78,App,Debit Card,5
BK_10789,CUST_4943,50,Male,Bangkok,Cruise,Luxury,2024-11-16,2024-12-20,2024-12-26,1,566.88,566.88,23.16,543.72,In-Office,Debit Card,1
BK_10790,CUST_4307,46,Female,Dubai,Cruise,Standard,2025-03-11,2025-05-03,2025-05-15,3,2981.42,8944.26,1510.25,7434.01,In-Office,Debit Card,5
BK_10791,CUST_2292,50,Male,Auckland,Flight,Luxury,2024-08-23,2024-10-09,2024-10-22,6,4037.88,24227.28,2744.12,21483.16,In-Office,Credit Card,2
BK_10792,CUST_4929,58,Female,Dubai,Bus,Standard,2022-09-06,2022-10-25,2022-11-02,5,2174.24,10871.2,2014.2,8857.0,Website,PayPal,4
BK_10793,CUST_5066,29,Female,New York,Flight,Luxury,2024-07-16,2024-07-26,2024-08-04,4,990.99,3963.96,711.42,3252.54,Website,Bank Transfer,1
BK_10794,CUST_1362,26,Female,Sydney,Flight,Luxury,2025-03-26,2025-05-15,2025-05-20,3,3342.01,10026.03,1404.75,8621.28,Phone,PayPal,1
BK_10795,CUST_1873,35,Female,Dubai,Flight,Luxury,2025-04-30,2025-05-12,2025-05-21,2,1487.17,2974.34,101.59,2872.75,Phone,PayPal,1
BK_10796,CUST_3762,29,Female,Tokyo,Flight,Luxury,2022-11-28,2022-12-29,2023-01-05,2,911.27,1822.54,188.57,1633.97,Phone,Debit Card,5
BK_10797,CUST_4836,35,Female,Paris,Bus,Luxury,2023-04-09,2023-06-08,2023-06-15,4,3348.04,13392.16,1384.87,12007.29,Website,Debit Card,3
BK_10798,CUST_2059,18,Female,Auckland,Cruise,Premium,2023-08-15,2023-10-06,2023-10-16,2,4524.14,9048.28,1422.74,7625.54,App,PayPal,3
BK_10799,CUST_2516,57,Female,Dubai,Train,Standard,2025-03-07,2025-04-14,2025-04-20,3,1583.06,4749.18,778.62,3970.56,Website,Credit Card,4
BK_10800,CUST_1067,34,Male,Sydney,Bus,Luxury,2024-10-25,2024-11-28,2024-12-07,6,4642.09,27852.54,733.13,27119.41,Website,Debit Card,4
BK_10801,CUST_2438,41,Male,New York,Cruise,Luxury,2023-10-25,2023-12-02,2023-12-15,3,1469.32,4407.96,858.42,3549.54,Phone,Bank Transfer,2
BK_10802,CUST_4566,62,Male,Sydney,Bus,Premium,2023-06-12,2023-06-25,2023-06-28,6,4927.65,29565.9,4639.18,24926.72,Phone,PayPal,4
BK_10803,CUST_4600,51,Male,Paris,Train,Luxury,2023-04-23,2023-06-17,2023-06-23,6,3658.24,21949.44,3523.75,18425.69,App,PayPal,5
BK_10804,CUST_5731,55,Female,Bangkok,Flight,Budget,2023-01-26,2023-03-14,2023-03-28,3,4689.79,14069.37,1833.31,12236.06,In-Office,Credit Card,3
BK_10805,CUST_1131,34,Female,New York,Train,Budget,2024-12-09,2025-02-04,2025-02-14,4,950.55,3802.2,442.28,3359.92,App,Bank Transfer,1
BK_10806,CUST_4416,74,Female,Tokyo,Bus,Budget,2023-11-26,2024-01-09,2024-01-18,6,2063.42,12380.52,10.36,12370.16,In-Office,Bank Transfer,4
BK_10807,CUST_5495,46,Female,Dubai,Train,Standard,2024-05-30,2024-06-30,2024-07-15,5,4288.54,21442.7,800.03,20642.67,Phone,Debit Card,5
BK_10808,CUST_1207,35,Female,Sydney,Bus,Standard,2024-06-24,2024-07-06,2024-07-12,4,832.88,3331.52,600.91,2730.61,Website,PayPal,4
BK_10809,CUST_1707,59,Female,Tokyo,Cruise,Luxury,2024-09-26,2024-11-19,2024-11-26,1,3328.4,3328.4,294.08,3034.32,App,Bank Transfer,2
BK_10810,CUST_4973,70,Male,Auckland,Cruise,Standard,2024-08-31,2024-10-08,2024-10-18,2,4246.98,8493.96,753.53,7740.43,App,Bank Transfer,4
BK_10811,CUST_5826,33,Male,Auckland,Train,Luxury,2022-10-05,2022-11-01,2022-11-07,1,2590.38,2590.38,255.32,2335.06,Website,PayPal,5
BK_10812,CUST_2186,35,Male,Rome,Train,Luxury,2024-05-13,2024-05-28,2024-06-06,6,3203.71,19222.26,1365.15,17857.11,App,Credit Card,3
BK_10813,CUST_4081,35,Female,New York,Flight,Luxury,2022-12-13,2023-02-04,2023-02-08,4,2173.46,8693.84,767.09,7926.75,In-Office,Bank Transfer,1
BK_10814,CUST_5257,70,Female,Sydney,Flight,Premium,2024-03-01,2024-04-03,2024-04-14,4,4914.35,19657.4,3847.33,15810.07,Website,PayPal,2
BK_10815,CUST_1245,34,Male,New York,Train,Luxury,2023-02-21,2023-04-22,2023-04-28,2,2764.24,5528.48,85.52,5442.96,Website,Credit Card,4
BK_10816,CUST_2852,48,Female,Tokyo,Flight,Budget,2023-04-26,2023-06-23,2023-07-04,3,1515.31,4545.93,783.29,3762.64,App,Debit Card,2
BK_10817,CUST_4898,71,Male,Sydney,Train,Premium,2024-05-31,2024-06-25,2024-07-05,4,3245.79,12983.16,2403.93,10579.23,App,Bank Transfer,3
BK_10818,CUST_3933,45,Female,Sydney,Bus,Premium,2025-05-05,2025-06-03,2025-06-08,3,2482.86,7448.58,364.83,7083.75,Website,Bank Transfer,4
BK_10819,CUST_4479,39,Female,Bangkok,Cruise,Luxury,2025-02-27,2025-03-20,2025-03-28,5,1085.39,5426.95,758.22,4668.73,App,PayPal,2
BK_10820,CUST_2129,55,Female,Dubai,Flight,Luxury,2025-02-12,2025-03-09,2025-03-24,1,1356.56,1356.56,163.31,1193.25,Phone,PayPal,1
BK_10821,CUST_5424,67,Female,Paris,Flight,Budget,2023-09-23,2023-10-17,2023-10-21,2,4071.0,8142.0,636.46,7505.54,In-Office,Debit Card,1
BK_10822,CUST_3542,45,Female,Dubai,Cruise,Luxury,2023-01-28,2023-03-24,2023-04-06,3,4726.65,14179.95,1620.51,12559.44,Phone,Credit Card,5
BK_10823,CUST_4385,34,Male,Rome,Cruise,Budget,2024-01-29,2024-03-28,2024-04-01,1,4283.64,4283.64,852.03,3431.61,In-Office,Credit Card,3
BK_10824,CUST_2544,74,Female,Dubai,Bus,Budget,2023-08-25,2023-09-16,2023-10-01,4,3782.5,15130.0,2819.28,12310.72,Website,Credit Card,5
BK_10825,CUST_5561,34,Female,Sydney,Cruise,Premium,2022-12-02,2023-01-13,2023-01-28,3,619.81,1859.43,212.93,1646.5,Phone,PayPal,4
BK_10826,CUST_3892,63,Female,Bangkok,Bus,Luxury,2024-11-04,2024-11-16,2024-11-21,1,4506.41,4506.41,699.01,3807.4,App,Credit Card,5
BK_10827,CUST_5682,49,Female,Bangkok,Flight,Luxury,2022-11-02,2022-11-22,2022-12-07,4,4759.54,19038.16,991.49,18046.67,Website,Debit Card,5
BK_10828,CUST_3928,69,Female,Tokyo,Flight,Budget,2025-01-03,2025-02-05,2025-02-13,6,4456.2,26737.2,1074.4,25662.8,Phone,Debit Card,4
BK_10829,CUST_3553,23,Female,Sydney,Cruise,Premium,2022-10-11,2022-11-07,2022-11-14,1,593.68,593.68,118.45,475.23,App,Bank Transfer,1
BK_10830,CUST_1255,69,Female,New York,Flight,Budget,2023-05-31,2023-07-07,2023-07-20,1,2343.06,2343.06,157.62,2185.44,App,Credit Card,4
BK_10831,CUST_2385,72,Male,New York,Cruise,Budget,2024-04-29,2024-05-22,2024-06-02,2,1137.51,2275.02,178.62,2096.4,Phone,Bank Transfer,1
BK_10832,CUST_5548,43,Female,Sydney,Flight,Luxury,2024-01-08,2024-01-31,2024-02-12,5,1052.57,5262.85,385.88,4876.97,Website,Bank Transfer,3
BK_10833,CUST_3778,73,Female,Tokyo,Cruise,Luxury,2024-12-05,2025-01-16,2025-01-27,1,3216.69,3216.69,536.66,2680.03,Website,Debit Card,1
BK_10834,CUST_4155,33,Female,Sydney,Train,Budget,2024-09-05,2024-10-28,2024-11-02,4,863.35,3453.4,6.17,3447.23,Phone,PayPal,3
BK_10835,CUST_4067,47,Female,Sydney,Train,Budget,2023-07-03,2023-08-23,2023-09-03,2,3792.24,7584.48,3.68,7580.8,App,Debit Card,5
BK_10836,CUST_2858,75,Male,Sydney,Train,Premium,2024-03-13,2024-05-05,2024-05-19,2,949.84,1899.68,142.36,1757.32,Phone,PayPal,4
BK_10837,CUST_5524,56,Male,Tokyo,Flight,Premium,2025-04-30,2025-05-21,2025-06-01,5,1744.09,8720.45,162.23,8558.22,Website,Credit Card,3
BK_10838,CUST_4255,18,Male,New York,Cruise,Premium,2024-01-28,2024-03-25,2024-04-08,6,3411.47,20468.82,2044.95,18423.87,Website,Bank Transfer,3
